seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,action_0,action_1,personal_reward_0,personal_reward_1,empathic_reward_0,empathic_reward_1,total_reward_0,total_reward_1
1,11,19,70.0,100,500,[0.4],1,0.9,0.3999999999999999,0.6499999999999999,[0.6],1,0.85,0.6000000000000001,0.7250000000000001
1,11,20,68.0,100,500,[0.4],1,0.9,0.6000000000000001,0.75,[0.6],1,0.9,0.6000000000000001,0.75
1,11,21,67.0,100,500,[0.6],1,0.9,0.3999999999999999,0.6499999999999999,[0.6],1,0.35,0.6000000000000001,0.47500000000000003
1,11,22,67.0,100,500,[0.4],1,0.35,0.19999999999999996,0.27499999999999997,[0.6],1,0.3,0.3999999999999999,0.35
1,11,23,67.0,100,500,[0.2],1,0.3,0.0,0.15,[0.4],1,0.25,0.19999999999999996,0.22499999999999998
1,11,24,66.0,100,500,[0.],1,0.25,0.0,0.125,[0.2],1,0.75,0.0,0.375
1,11,25,65.0,100,500,[0.],1,0.75,-0.19999999999999996,0.275,[0.],1,0.2,0.0,0.1
1,11,26,65.0,100,500,[-0.2],1,0.25,-0.4,-0.07500000000000001,[0.],1,0.15,0.0,0.075
1,11,27,64.0,100,500,[-0.4],1,0.2,-0.19999999999999996,2.7755575615628914e-17,[0.],1,0.7,-0.19999999999999996,0.25
1,11,28,63.0,100,500,[-0.2],1,0.2,0.0,0.1,[-0.2],1,0.75,-0.19999999999999996,0.275
1,11,29,61.0,100,500,[0.],1,0.7,0.0,0.35,[-0.2],1,0.75,-0.19999999999999996,0.275
1,11,30,61.0,100,500,[0.],1,0.15,-0.19999999999999996,-0.02499999999999998,[-0.2],1,0.2,-0.4,-0.1
1,11,31,60.0,100,500,[-0.2],1,0.65,-0.19999999999999996,0.22500000000000003,[-0.4],1,0.2,-0.4,-0.1
1,11,32,58.0,100,500,[-0.2],1,0.7,0.0,0.35,[-0.4],1,0.75,-0.19999999999999996,0.275
1,11,33,57.0,100,500,[0.],1,0.2,0.19999999999999996,0.19999999999999998,[-0.2],1,0.8,-0.19999999999999996,0.30000000000000004
1,11,34,56.0,100,500,[0.2],1,0.2,0.19999999999999996,0.19999999999999998,[-0.2],1,0.8,-0.19999999999999996,0.30000000000000004
1,11,35,55.0,100,500,[0.2],1,0.15,0.3999999999999999,0.27499999999999997,[-0.2],1,0.85,-0.4,0.22499999999999998
1,11,36,53.0,100,500,[0.4],1,0.7,0.6000000000000001,0.65,[-0.4],1,0.9,-0.19999999999999996,0.35000000000000003
1,11,37,51.0,100,500,[0.6],1,0.75,0.6000000000000001,0.675,[-0.2],1,0.9,0.0,0.45
1,11,38,49.0,100,500,[0.6],1,0.8,0.6000000000000001,0.7000000000000001,[0.],1,0.9,0.19999999999999996,0.55
1,11,39,47.0,100,500,[0.6],1,0.8,0.6000000000000001,0.7000000000000001,[0.2],1,0.9,0.19999999999999996,0.55
1,11,40,46.0,100,500,[0.6],1,0.85,0.6000000000000001,0.7250000000000001,[0.2],1,0.4,0.3999999999999999,0.39999999999999997
1,11,41,45.0,100,500,[0.6],1,0.85,0.6000000000000001,0.7250000000000001,[0.4],1,0.4,0.3999999999999999,0.39999999999999997
1,11,42,44.0,100,500,[0.6],1,0.3,0.6000000000000001,0.45000000000000007,[0.4],1,0.9,0.19999999999999996,0.55
1,11,43,43.0,100,500,[0.6],1,0.3,0.6000000000000001,0.45000000000000007,[0.2],1,0.9,0.19999999999999996,0.55
1,11,44,42.0,100,500,[0.6],1,0.3,0.6000000000000001,0.45000000000000007,[0.2],1,0.9,0.19999999999999996,0.55
1,11,45,42.0,100,500,[0.6],1,0.3,0.3999999999999999,0.35,[0.2],1,0.35,0.19999999999999996,0.27499999999999997
1,11,46,40.0,100,500,[0.4],1,0.8,0.3999999999999999,0.6,[0.2],1,0.85,0.19999999999999996,0.5249999999999999
1,11,47,38.0,100,500,[0.4],1,0.8,0.3999999999999999,0.6,[0.2],1,0.85,0.19999999999999996,0.5249999999999999
1,11,48,38.0,100,500,[0.4],1,0.25,0.19999999999999996,0.22499999999999998,[0.2],1,0.3,0.0,0.15
1,11,49,37.0,100,500,[0.2],1,0.75,0.0,0.375,[0.],1,0.25,0.0,0.125
1,11,50,36.0,100,500,[0.],1,0.75,0.0,0.375,[0.],1,0.25,0.0,0.125
1,11,51,35.0,100,500,[0.],1,0.75,0.0,0.375,[0.],1,0.25,0.0,0.125
1,11,52,34.0,100,500,[0.],1,0.25,0.0,0.125,[0.],1,0.75,0.0,0.375
1,11,53,34.0,100,500,[0.],1,0.25,-0.19999999999999996,0.025000000000000022,[0.],1,0.2,0.0,0.1
1,11,54,34.0,100,500,[-0.2],1,0.25,-0.4,-0.07500000000000001,[0.],1,0.15,0.0,0.075
1,11,55,34.0,100,500,[-0.4],1,0.25,-0.4,-0.07500000000000001,[0.],1,0.15,0.0,0.075
1,11,56,34.0,100,500,[-0.4],1,0.2,-0.6,-0.19999999999999998,[0.],1,0.1,-0.19999999999999996,-0.049999999999999975
1,11,57,34.0,100,500,[-0.6],1,0.15,-0.8,-0.325,[-0.2],1,0.05,-0.4,-0.17500000000000002
1,11,58,34.0,100,500,[-0.8],1,0.15,-0.8,-0.325,[-0.4],1,0.05,-0.4,-0.17500000000000002
1,11,59,34.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.4],1,0.05,-0.6,-0.27499999999999997
1,11,60,34.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.6],1,0.05,-0.8,-0.375
1,11,61,34.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-0.8],1,0.05,-1.0,-0.475
1,11,62,33.0,100,500,[-0.8],1,0.55,-1.0,-0.22499999999999998,[-1.],1,0.0,-0.8,-0.4
1,11,63,33.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,64,32.0,100,500,[-1.],1,0.05,-0.8,-0.375,[-0.8],1,0.55,-0.8,-0.125
1,11,65,32.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,66,31.0,100,500,[-0.8],1,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.6,-0.8,-0.10000000000000003
1,11,67,29.0,100,500,[-0.6],1,0.6,-0.4,0.09999999999999998,[-0.8],1,0.65,-0.6,0.025000000000000022
1,11,68,29.0,100,500,[-0.4],1,0.1,-0.4,-0.15000000000000002,[-0.6],1,0.15,-0.6,-0.22499999999999998
1,11,69,27.0,100,500,[-0.4],1,0.65,-0.19999999999999996,0.22500000000000003,[-0.6],1,0.7,-0.4,0.14999999999999997
1,11,70,26.0,100,500,[-0.2],1,0.15,0.0,0.075,[-0.4],1,0.75,-0.4,0.175
1,11,71,26.0,100,500,[0.],0,0.15,0.0,0.075,[-0.4],1,0.25,-0.4,-0.07500000000000001
1,11,72,26.0,100,500,[0.],1,0.1,0.0,0.05,[-0.4],1,0.25,-0.6,-0.175
1,11,73,26.0,100,500,[0.],1,0.1,0.0,0.05,[-0.6],1,0.25,-0.6,-0.175
1,11,74,26.0,100,500,[0.],1,0.1,-0.19999999999999996,-0.049999999999999975,[-0.6],1,0.2,-0.6,-0.19999999999999998
1,11,75,26.0,100,500,[-0.2],1,0.1,-0.19999999999999996,-0.049999999999999975,[-0.6],1,0.2,-0.6,-0.19999999999999998
1,11,76,26.0,100,500,[-0.2],1,0.1,-0.4,-0.15000000000000002,[-0.6],1,0.15,-0.6,-0.22499999999999998
1,11,77,26.0,100,500,[-0.4],1,0.05,-0.6,-0.27499999999999997,[-0.6],1,0.1,-0.8,-0.35000000000000003
1,11,78,26.0,100,500,[-0.6],0,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.1,-0.8,-0.35000000000000003
1,11,79,26.0,100,500,[-0.6],0,0.0,-0.8,-0.4,[-0.8],1,0.05,-1.0,-0.475
1,11,80,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,11,81,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,82,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,83,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,84,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,85,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,86,25.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,87,25.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,88,23.0,100,500,[-0.8],1,0.55,-0.6,-0.024999999999999967,[-1.],1,0.6,-0.8,-0.10000000000000003
1,11,89,23.0,100,500,[-0.6],1,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.1,-0.8,-0.35000000000000003
1,11,90,22.0,100,500,[-0.6],1,0.6,-0.8,-0.10000000000000003,[-0.8],1,0.05,-0.6,-0.27499999999999997
1,11,91,22.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.6],1,0.05,-0.6,-0.27499999999999997
1,11,92,22.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.6],1,0.05,-0.6,-0.27499999999999997
1,11,93,22.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.6],1,0.05,-0.6,-0.27499999999999997
1,11,94,22.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.6],1,0.05,-0.6,-0.27499999999999997
1,11,95,21.0,100,500,[-0.8],1,0.65,-0.8,-0.07500000000000001,[-0.6],1,0.05,-0.4,-0.17500000000000002
1,11,96,20.0,100,500,[-0.8],1,0.15,-0.6,-0.22499999999999998,[-0.4],1,0.6,-0.4,0.09999999999999998
1,11,97,19.0,100,500,[-0.6],1,0.7,-0.6,0.04999999999999999,[-0.4],1,0.1,-0.19999999999999996,-0.049999999999999975
1,11,98,19.0,100,500,[-0.6],1,0.15,-0.8,-0.325,[-0.2],1,0.05,-0.4,-0.17500000000000002
1,11,99,18.0,100,500,[-0.8],1,0.7,-0.8,-0.050000000000000044,[-0.4],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,100,18.0,100,500,[-0.8],1,0.15,-0.8,-0.325,[-0.2],1,0.05,-0.4,-0.17500000000000002
1,11,101,17.0,100,500,[-0.8],1,0.7,-0.8,-0.050000000000000044,[-0.4],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,102,17.0,100,500,[-0.8],1,0.2,-0.8,-0.30000000000000004,[-0.2],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,103,16.0,100,500,[-0.8],1,0.75,-0.8,-0.025000000000000022,[-0.2],1,0.05,0.0,0.025
1,11,104,16.0,100,500,[-0.8],1,0.25,-0.8,-0.275,[0.],1,0.05,0.0,0.025
1,11,105,16.0,100,500,[-0.8],1,0.2,-0.8,-0.30000000000000004,[0.],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,106,15.0,100,500,[-0.8],1,0.2,-0.8,-0.30000000000000004,[-0.2],1,0.55,-0.19999999999999996,0.17500000000000004
1,11,107,14.0,100,500,[-0.8],1,0.7,-0.8,-0.050000000000000044,[-0.2],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,108,14.0,100,500,[-0.8],1,0.2,-0.8,-0.30000000000000004,[-0.2],1,0.05,-0.19999999999999996,-0.07499999999999998
1,11,109,14.0,100,500,[-0.8],1,0.15,-0.8,-0.325,[-0.2],1,0.05,-0.4,-0.17500000000000002
1,11,110,13.0,100,500,[-0.8],1,0.15,-0.6,-0.22499999999999998,[-0.4],1,0.6,-0.4,0.09999999999999998
1,11,111,13.0,100,500,[-0.6],1,0.1,-0.6,-0.25,[-0.4],1,0.1,-0.6,-0.25
1,11,112,13.0,100,500,[-0.6],1,0.1,-0.6,-0.25,[-0.6],1,0.1,-0.6,-0.25
1,11,113,13.0,100,500,[-0.6],1,0.05,-0.6,-0.27499999999999997,[-0.6],1,0.1,-0.8,-0.35000000000000003
1,11,114,12.0,100,500,[-0.6],1,0.6,-0.6,0.0,[-0.8],1,0.1,-0.6,-0.25
1,11,115,12.0,100,500,[-0.6],1,0.1,-0.6,-0.25,[-0.6],1,0.1,-0.6,-0.25
1,11,116,11.0,100,500,[-0.6],1,0.1,-0.6,-0.25,[-0.6],1,0.6,-0.6,0.0
1,11,117,11.0,100,500,[-0.6],1,0.05,-0.6,-0.27499999999999997,[-0.6],1,0.1,-0.8,-0.35000000000000003
1,11,118,11.0,100,500,[-0.6],1,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.1,-0.8,-0.35000000000000003
1,11,119,11.0,100,500,[-0.6],1,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.1,-0.8,-0.35000000000000003
1,11,120,11.0,100,500,[-0.6],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,121,11.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],0,0.05,-0.8,-0.375
1,11,122,11.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],0,0.05,-0.8,-0.375
1,11,123,11.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],0,0.05,-0.8,-0.375
1,11,124,11.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-0.8],0,0.05,-1.0,-0.475
1,11,125,11.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,126,11.0,100,500,[-0.8],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,127,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,128,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,129,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,130,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,131,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,132,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,133,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,134,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,135,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,136,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,137,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,138,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],0,0.0,-1.0,-0.5
1,11,139,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,140,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,141,11.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,142,10.0,100,500,[-1.],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,11,143,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,144,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,145,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,146,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,147,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,148,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,149,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,150,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,151,10.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,152,10.0,100,500,[-0.8],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,153,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,154,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,155,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,156,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,157,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,158,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,159,10.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,160,10.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,161,10.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,162,10.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,163,9.0,100,500,[-1.],1,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,11,164,9.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,165,9.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,166,8.0,100,500,[-0.8],1,0.55,-0.8,-0.125,[-1.],1,0.05,-0.8,-0.375
1,11,167,8.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,168,8.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,169,8.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,170,8.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,171,8.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,172,7.0,100,500,[-0.8],1,0.05,-0.6,-0.27499999999999997,[-0.8],1,0.6,-0.8,-0.10000000000000003
1,11,173,7.0,100,500,[-0.6],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,174,6.0,100,500,[-0.8],1,0.6,-0.8,-0.10000000000000003,[-0.8],1,0.05,-0.6,-0.27499999999999997
1,11,175,6.0,100,500,[-0.8],1,0.1,-0.8,-0.35000000000000003,[-0.6],1,0.05,-0.6,-0.27499999999999997
1,11,176,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.6],1,0.05,-0.8,-0.375
1,11,177,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,178,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,179,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,180,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,181,6.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,182,6.0,100,500,[-0.8],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,183,6.0,100,500,[-1.],1,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,184,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,11,185,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,186,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,187,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,188,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,189,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,190,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,191,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,192,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,193,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,194,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,195,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,196,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,197,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,198,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,199,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,200,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,201,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,202,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,203,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,204,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,205,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,206,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,207,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,208,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,209,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,210,6.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,211,5.0,100,500,[-1.],0,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,11,212,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,213,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,214,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,215,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,216,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,217,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,218,5.0,100,500,[-0.8],0,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,219,5.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,220,5.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],0,0.05,-1.0,-0.475
1,11,221,5.0,100,500,[-0.8],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,222,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,223,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,224,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,225,5.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,226,4.0,100,500,[-1.],1,0.0,-0.8,-0.4,[-1.],1,0.55,-1.0,-0.22499999999999998
1,11,227,4.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,228,4.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,229,4.0,100,500,[-0.8],1,0.0,-0.8,-0.4,[-1.],1,0.05,-1.0,-0.475
1,11,230,3.0,100,500,[-0.8],1,0.55,-0.8,-0.125,[-1.],1,0.05,-0.8,-0.375
1,11,231,3.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,232,3.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,233,3.0,100,500,[-0.8],1,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,234,3.0,100,500,[-0.8],0,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,235,3.0,100,500,[-0.8],0,0.05,-0.8,-0.375,[-0.8],1,0.05,-0.8,-0.375
1,11,236,3.0,100,500,[-0.8],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,237,3.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,238,3.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,239,3.0,100,500,[-1.],0,0.05,-1.0,-0.475,[-0.8],1,0.0,-0.8,-0.4
1,11,240,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-0.8],1,0.0,-1.0,-0.5
1,11,241,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,242,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,243,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,244,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,245,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,246,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,247,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,248,3.0,100,500,[-1.],0,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
1,11,249,3.0,100,500,[-1.],1,0.0,-1.0,-0.5,[-1.],1,0.0,-1.0,-0.5
